SAUID,system,dia_mm,year,length_m
8995,汚水,350.0,2000.0,82.20488319720887
8996,汚水,150.0,2001.0,14.336766404933956
8997,汚水,150.0,2001.0,19.023466084482546
8998,汚水,150.0,2001.0,5.312517696166556
8999,汚水,150.0,2001.0,9.144868922866577
9000,汚水,150.0,2001.0,8.376405959059788
9001,汚水,150.0,2001.0,13.568001743427638
9002,汚水,600.0,1996.0,128.58167421643194
9003,汚水,600.0,1996.0,131.48022275136378
9004,汚水,200.0,1997.0,37.627003131100906
9005,汚水,200.0,1997.0,14.034279348983656
9006,汚水,200.0,1997.0,19.148421594361142
9007,汚水,200.0,1997.0,33.8094072342979
9008,汚水,200.0,1997.0,43.27312705010936
9009,汚水,200.0,1997.0,36.708227686434284
9010,汚水,200.0,1997.0,12.769627337712384
9011,汚水,200.0,1997.0,31.698396710800644
9013,汚水,200.0,1997.0,25.888650279244555
9014,汚水,800.0,1993.0,13.741685490684356
9015,汚水,200.0,1995.0,12.916145462504568
9016,汚水,200.0,1995.0,38.29690532734561
9017,汚水,200.0,1995.0,21.295942911713357
9018,汚水,200.0,1995.0,24.4524802941562
9019,汚水,200.0,1995.0,19.041192914468926
9020,汚水,200.0,1995.0,22.011964888393866
9021,汚水,200.0,1995.0,5.637982076533793
9022,汚水,700.0,1993.0,116.5799879984601
9023,汚水,400.0,1995.0,99.74640521109166
9024,汚水,300.0,1995.0,13.929783863533533
9025,汚水,200.0,1994.0,56.30214952987208
9026,汚水,200.0,1994.0,39.10687906717878
9027,汚水,200.0,1994.0,9.968431691335592
9028,汚水,200.0,1995.0,11.852722429892392
9029,汚水,200.0,1995.0,28.228356522324553
9030,汚水,250.0,1995.0,56.177199459831144
9031,汚水,200.0,1995.0,48.60701440821471
9032,汚水,200.0,1996.0,62.17242579738988
9033,汚水,400.0,1995.0,101.98532405568311
9034,汚水,250.0,1991.0,42.766131068559055
9035,汚水,250.0,1991.0,42.818378739319485
9036,汚水,200.0,1994.0,9.152767733010633
9037,汚水,200.0,1994.0,47.36348151135995
9038,汚水,200.0,1995.0,49.99005314428984
9039,汚水,200.0,1995.0,26.817912228210442
9040,汚水,200.0,1995.0,11.055598457740944
9041,汚水,200.0,1995.0,41.81788633188307
9042,汚水,250.0,1995.0,90.69616613732401
9043,汚水,500.0,1996.0,68.0829330919242
9044,汚水,250.0,,50.303373096626416
9045,汚水,250.0,,25.573457809322584
9046,汚水,200.0,1996.0,31.715081080354466
9047,汚水,250.0,1991.0,43.02238146479823
9048,汚水,250.0,1991.0,42.25338459656849
9049,汚水,200.0,1996.0,25.93715376792666
9050,汚水,200.0,1996.0,38.69492551648104
9051,汚水,300.0,1994.0,42.81670392193072
9052,汚水,250.0,1996.0,33.8122076910755
9053,汚水,200.0,1996.0,33.21681188660509
9054,汚水,200.0,1996.0,39.43424011651968
9055,汚水,200.0,1996.0,72.80363610669959
9080,汚水,200.0,1995.0,9.259712946929662
9081,汚水,200.0,1994.0,33.53366661879374
9082,汚水,200.0,1994.0,34.85566645282607
9083,汚水,200.0,1994.0,47.93215271780774
9084,汚水,200.0,1994.0,35.751768233722366
9085,汚水,200.0,1995.0,15.523008822648531
9086,汚水,200.0,1995.0,22.53670920018071
9087,汚水,200.0,1995.0,25.384510949031878
9088,汚水,200.0,1995.0,1.7090906970086035
9089,汚水,200.0,1995.0,43.78714382628273
9090,汚水,200.0,1995.0,33.81511271547466
9091,汚水,200.0,1995.0,15.919672662345162
9092,汚水,600.0,1996.0,39.37092214673504
9093,汚水,200.0,1995.0,38.69973431373727
9094,汚水,200.0,1997.0,9.68972931016974
9095,汚水,200.0,1997.0,47.02627884704957
9096,汚水,200.0,1997.0,50.193344317863286
9097,汚水,200.0,1997.0,41.30198340192544
9098,汚水,200.0,1997.0,34.9096074724013
9099,汚水,200.0,1997.0,17.115679121909636
9100,汚水,350.0,1996.0,118.10436570194382
9101,汚水,200.0,1995.0,34.78956774955653
9102,汚水,200.0,1995.0,25.704093813685503
9103,汚水,200.0,1997.0,49.558244874358664
9104,汚水,200.0,1995.0,28.685005269408837
9105,汚水,200.0,1995.0,23.97520192124451
9106,汚水,250.0,1995.0,28.550626604257744
9107,汚水,200.0,1995.0,51.01512039982326
9108,汚水,250.0,1992.0,20.030538966934362
9109,汚水,200.0,1994.0,43.77735826174457
9110,汚水,200.0,1994.0,44.64846012537815
9111,汚水,200.0,1994.0,10.697396654185798
9112,汚水,200.0,1994.0,44.3603331685809
9113,汚水,200.0,1994.0,31.464497403774732
9114,汚水,200.0,1994.0,21.21434557133506
9115,汚水,200.0,1995.0,41.66968555051378
9116,汚水,250.0,1991.0,77.07499988908161
9117,汚水,250.0,1991.0,32.526129368656775
9118,汚水,200.0,1994.0,42.309624102009415
9119,汚水,200.0,1994.0,23.764002210499868
9120,汚水,200.0,1994.0,26.578648737534177
9121,汚水,200.0,1994.0,55.95023252193515
9122,汚水,200.0,1994.0,37.299671082927055
9123,汚水,250.0,1994.0,71.27088937552202
9124,汚水,200.0,1994.0,28.756383408467947
9125,汚水,200.0,1994.0,47.05529353663626
9126,汚水,300.0,1991.0,13.553628610536911
9127,汚水,250.0,1991.0,35.1808045288731
9128,汚水,250.0,1991.0,48.77105506224454
9129,汚水,250.0,1991.0,17.72586829524206
9130,汚水,150.0,2005.0,75.82090576761233
9133,汚水,,,15.92940166708119
9134,汚水,250.0,2007.0,24.702988442849392
9136,汚水,,,58.054979753522915
9138,汚水,,,4.1146311991851
9139,汚水,150.0,2005.0,74.27227625230573
9140,汚水,150.0,2005.0,27.391320062195906
9141,汚水,150.0,2005.0,34.04954423382137
9142,汚水,,,41.085459701862
9143,汚水,,,31.171061654650412
9144,汚水,,,32.95571883622473
9146,汚水,150.0,2002.0,55.33885388120864
9147,汚水,200.0,1993.0,48.99705364746134
9148,汚水,200.0,1993.0,18.609289480603266
9149,汚水,200.0,1993.0,52.90982232656847
9150,汚水,200.0,1993.0,46.35347953403012
9151,汚水,250.0,1988.0,20.66822779354383
9152,汚水,250.0,1988.0,22.209562454077464
9153,汚水,250.0,1988.0,26.825553336471792
9154,汚水,250.0,1988.0,44.378549666838595
9155,汚水,250.0,1988.0,5.528873831324826
9156,汚水,250.0,1988.0,26.1888957416236
9157,汚水,250.0,1988.0,29.62927807770314
9158,汚水,250.0,1988.0,44.65647203392763
9159,汚水,250.0,1988.0,16.670803730743447
9160,汚水,250.0,1988.0,48.9497318192352
9161,汚水,250.0,1988.0,47.11901473685803
9162,汚水,250.0,1988.0,27.873826066683705
9163,汚水,250.0,1988.0,24.12258913659026
9164,汚水,250.0,1988.0,48.22121849593992
9165,汚水,200.0,1993.0,59.59949708489894
9166,汚水,200.0,1993.0,38.50438029506826
9167,汚水,200.0,1993.0,43.070089547950715
9168,汚水,200.0,1993.0,42.214730157123945
9169,汚水,200.0,1993.0,56.80842313253578
9170,汚水,200.0,1993.0,48.39973724557282
9171,汚水,200.0,1993.0,28.393318803067093
9172,汚水,200.0,1993.0,27.029748524569108
9173,汚水,200.0,1993.0,21.353429825895862
9174,汚水,600.0,1996.0,127.45572172165642
9175,汚水,200.0,1996.0,60.65476986049599
9176,汚水,200.0,1997.0,52.71791585580523
9177,汚水,200.0,1994.0,28.490893824909392
9178,汚水,200.0,1994.0,24.084115383412236
9179,汚水,200.0,1993.0,30.3285198744124
9180,汚水,200.0,1993.0,30.39001826355814
9181,汚水,200.0,1993.0,31.64829332648945
9182,汚水,200.0,1993.0,14.04586686469659
9183,汚水,200.0,1993.0,42.70584474837677
9184,汚水,200.0,1993.0,36.14761076297637
9185,汚水,200.0,1993.0,46.356075408198606
9186,汚水,200.0,1993.0,44.047759015185335
9187,汚水,250.0,1993.0,98.45067868247716
9188,汚水,200.0,1993.0,49.91427623161526
9189,汚水,200.0,1993.0,45.121268347714945
9190,汚水,250.0,1993.0,89.06308532816351
9191,汚水,200.0,1993.0,20.308257792229107
9192,汚水,200.0,1993.0,36.283749343009944
9193,汚水,200.0,1995.0,45.38694970311606
9194,汚水,600.0,1993.0,86.1729799047032
9195,汚水,200.0,1993.0,22.242478851248624
9196,汚水,200.0,1993.0,29.245821971243927
9197,汚水,200.0,1993.0,32.00234340025987
9198,汚水,200.0,1993.0,61.25458289648011
9199,汚水,200.0,1993.0,50.8891105045107
9200,汚水,200.0,1994.0,51.91018882603599
9201,汚水,200.0,1994.0,64.85043711044702
9202,汚水,250.0,1996.0,54.2001499825165
9203,汚水,350.0,1996.0,53.95617093532388
9204,汚水,350.0,1996.0,75.79214635473959
9205,汚水,200.0,1997.0,64.90285800871617
9206,汚水,200.0,1997.0,52.81691173102309
9207,汚水,200.0,1997.0,74.2714885872741
9208,汚水,200.0,1997.0,51.73405170241731
9209,汚水,200.0,1997.0,61.38497346472458
9210,汚水,200.0,1997.0,17.27612312550877
9211,汚水,200.0,1997.0,44.97665570642669
9212,汚水,200.0,1997.0,65.79202067748425
9213,汚水,200.0,1997.0,70.77445388745569
9214,汚水,200.0,1997.0,44.837405813223235
9215,汚水,200.0,1997.0,72.75215593415285
9216,汚水,200.0,1997.0,39.9582823864404
9217,汚水,200.0,1997.0,46.69963602406939
9218,汚水,200.0,1997.0,52.44030251138088
9219,汚水,200.0,1997.0,59.75226962009859
9220,汚水,200.0,1999.0,30.33000064756799
9221,汚水,200.0,1995.0,42.19295804291879
9222,汚水,200.0,1995.0,36.97214916285362
9223,汚水,200.0,1995.0,28.18341883760302
9224,汚水,200.0,1994.0,48.65060751667438
9225,汚水,200.0,1994.0,2.7821978721836564
9226,汚水,200.0,1995.0,22.413304953065296
9227,汚水,200.0,1994.0,45.37272028900391
9228,汚水,200.0,1994.0,17.769617580978014
9229,汚水,200.0,1994.0,49.95531161641971
9230,汚水,200.0,1994.0,16.1369758738073
9231,汚水,200.0,1995.0,26.43412398683418
9232,汚水,250.0,1995.0,50.19457947735175
9233,汚水,200.0,1997.0,52.376244201757935
9234,汚水,200.0,1997.0,38.712868482033585
9235,汚水,200.0,1997.0,32.83166498310585
9236,汚水,200.0,1997.0,49.612821004831986
9237,汚水,200.0,1997.0,61.87148397811162
9238,汚水,200.0,1997.0,43.591717713147
9239,汚水,200.0,1997.0,60.03684000762744
9240,汚水,200.0,1997.0,40.49637266539605
9241,汚水,200.0,1997.0,44.77796777288597
9242,汚水,200.0,1997.0,46.322180218458485
9243,汚水,200.0,1997.0,41.77289131902447
9244,汚水,200.0,1997.0,44.85713691927828
9245,汚水,200.0,1997.0,45.90440662482236
9246,汚水,200.0,1997.0,43.122690473640176
9247,汚水,200.0,1997.0,42.00435090603589
9248,汚水,200.0,1997.0,60.19972556940239
9249,汚水,200.0,1997.0,16.650701044363082
9250,汚水,200.0,1997.0,38.59425287948301
9251,汚水,200.0,1997.0,46.85322783852451
9252,汚水,350.0,1996.0,95.83287239560444
9253,汚水,200.0,1997.0,68.92062934481156
9254,汚水,200.0,1997.0,59.4861573618587
9255,汚水,200.0,1997.0,47.1355067179602
9256,汚水,200.0,1999.0,15.843063926499191
9257,汚水,200.0,1999.0,53.17880437130476
9258,汚水,200.0,1999.0,53.03443866545077
9259,汚水,200.0,1997.0,72.40710547707927
9260,汚水,300.0,1996.0,120.93145735100678
9261,汚水,150.0,2005.0,5.034130557251376
9262,汚水,150.0,2009.0,4.220815954055298
9263,汚水,150.0,2009.0,54.12269548959605
9264,雨水,3000.0,2004.0,41.280078236257616
9265,雨水,300.0,,26.359687725110216
9266,雨水,350.0,2006.0,10.1170752308692
9267,汚水,600.0,2001.0,132.46088467661374
9268,汚水,200.0,,29.65470801082541
9269,汚水,150.0,2005.0,26.409390227498065
9270,汚水,250.0,1990.0,6.896906494240506
9271,汚水,150.0,2006.0,43.965048664665844
9272,汚水,250.0,1996.0,7.558221992224112
9273,汚水,250.0,1996.0,10.871212376230432
9274,汚水,600.0,1987.0,60.660165070572276
9276,汚水,900.0,1988.0,10.343810663620033
9277,汚水,150.0,2007.0,32.69703910941571
9279,汚水,150.0,2007.0,63.515569464425525
1203,汚水,150.0,2002.0,41.41021285448177
1204,汚水,200.0,2002.0,41.12078478394177
1205,汚水,150.0,2002.0,82.94954595931962
1206,汚水,150.0,2002.0,33.57245621685569
1207,汚水,150.0,2002.0,67.30538040956907
1208,汚水,150.0,2002.0,4.223366709269622
1209,汚水,150.0,2002.0,5.307951998496316
1210,汚水,150.0,2002.0,7.748420278188718
1211,汚水,150.0,2002.0,10.694568269269993
1227,汚水,200.0,1995.0,33.040098937434124
1228,汚水,200.0,1995.0,3.9300145073887043
1229,汚水,200.0,,9.97647744300956
1230,汚水,200.0,1995.0,19.374638322170433
1231,汚水,200.0,1995.0,12.287814478496315
1232,汚水,200.0,1995.0,14.867961104949313
1233,汚水,200.0,1995.0,45.04171481628146
1234,汚水,200.0,1995.0,12.372343609320971
1235,汚水,200.0,1995.0,13.996897640970783
1236,汚水,200.0,1995.0,5.671254274705525
1237,汚水,200.0,1995.0,23.84472860495084
1238,汚水,200.0,1995.0,12.9254026605759
1240,汚水,200.0,1995.0,23.1122584374597
1241,汚水,200.0,1995.0,26.277367093600827
1242,汚水,200.0,1995.0,11.873499235520645
1243,汚水,200.0,1995.0,7.849920810641827
1244,汚水,200.0,1995.0,22.246012471172538
1245,汚水,200.0,1995.0,24.32343933931324
1246,汚水,250.0,1990.0,48.090013519091094
1247,汚水,200.0,1995.0,9.692527019612179
1248,汚水,200.0,1995.0,38.372884112295175
1249,汚水,200.0,1995.0,4.079689727324094
1250,汚水,200.0,1995.0,10.446488503561767
1251,汚水,200.0,1995.0,10.872908852923066
1252,汚水,200.0,1995.0,8.652716243405337
1253,汚水,200.0,1995.0,34.75492408974057
1254,汚水,200.0,1995.0,18.126199440909765
1255,汚水,200.0,1995.0,8.985405008395118
1256,汚水,200.0,1995.0,29.424480220191743
1257,汚水,200.0,1995.0,37.458147517799496
1258,汚水,200.0,1995.0,41.04392643122214
1259,汚水,200.0,1995.0,25.119928894547556
1260,汚水,200.0,1995.0,28.419180238475565
1261,汚水,200.0,1995.0,3.30340733793355
1262,汚水,200.0,1995.0,15.547335236297965
1263,汚水,200.0,1994.0,27.65883736000353
1265,汚水,200.0,1995.0,22.095050421773156
1266,汚水,200.0,1995.0,29.93017929269015
1267,汚水,150.0,2002.0,31.360008437780426
1268,汚水,150.0,2002.0,8.396429401234322
1269,汚水,150.0,2002.0,52.43281075191856
1270,汚水,200.0,1995.0,14.693850322849702
1271,汚水,200.0,1995.0,14.356755824612122
1272,汚水,200.0,1995.0,36.909078032000835
1273,汚水,200.0,1995.0,40.097737596974035
1274,汚水,200.0,1995.0,5.786622524889327
1275,汚水,200.0,1995.0,35.4738286488246
1276,汚水,200.0,1995.0,37.407929009000284
1277,汚水,200.0,1995.0,15.674004013692594
1278,汚水,200.0,1995.0,12.264507316497687
1279,汚水,200.0,1995.0,14.752294432763204
1280,汚水,200.0,1995.0,26.87374705441748
1281,汚水,200.0,1995.0,13.76329075172353
1282,汚水,200.0,1995.0,31.806108223357977
1283,汚水,200.0,1995.0,48.157346628268336
1284,汚水,200.0,1995.0,7.796473656257264
1285,汚水,200.0,1995.0,14.105672888103443
1286,汚水,200.0,1995.0,48.53601919791841
1287,汚水,200.0,1995.0,18.255153634335205
1288,汚水,200.0,1995.0,33.108853606853515
1289,汚水,200.0,1995.0,11.760633699853011
1290,汚水,200.0,1995.0,29.082716547848012
1292,汚水,200.0,1997.0,48.68575746332156
1293,汚水,200.0,1997.0,9.032488182130503
1294,汚水,200.0,1997.0,29.644356304417986
1295,汚水,200.0,1997.0,18.19526908007529
1296,汚水,200.0,1997.0,25.180134979583247
1299,汚水,200.0,1997.0,8.916034626278023
1300,汚水,200.0,1997.0,46.10996612817802
1301,汚水,200.0,1997.0,30.39879047038745
1302,汚水,200.0,1997.0,34.52863144977141
1303,汚水,200.0,1997.0,35.62737679877041
1304,汚水,200.0,1997.0,45.18504620095205
1305,汚水,200.0,1997.0,4.593165612549636
1306,汚水,200.0,1997.0,26.5933071039968
1307,汚水,200.0,1997.0,26.93163808361734
1308,汚水,200.0,1997.0,27.010985684140827
1309,汚水,200.0,1997.0,30.521097172462497
1310,汚水,200.0,1997.0,13.674185948151399
1311,汚水,200.0,1997.0,48.85410009511172
1312,汚水,200.0,1997.0,28.160283994263896
1313,汚水,200.0,1997.0,7.234341228549886
1314,汚水,200.0,1997.0,20.094995848673214
1315,汚水,200.0,1997.0,30.727883386594172
1316,汚水,200.0,1997.0,37.506174151231534
1317,汚水,200.0,1999.0,14.554810097316262
1318,汚水,200.0,1997.0,9.33967720942694
1319,汚水,200.0,1997.0,6.252903171454452
1320,汚水,200.0,1997.0,23.21623126999667
1321,汚水,200.0,1997.0,5.812109618066023
1322,汚水,200.0,1997.0,19.275249064118558
1323,汚水,200.0,1997.0,19.218262162507827
1324,汚水,200.0,1997.0,11.366992355090526
1325,汚水,200.0,1997.0,3.077329203414944
1326,汚水,200.0,1997.0,5.524091490851078
1327,汚水,200.0,1997.0,7.461807246829982
1328,汚水,200.0,1997.0,27.46600121816961
1329,汚水,200.0,1997.0,17.372305504502986
1330,汚水,200.0,1997.0,9.254643418517983
1333,汚水,150.0,2002.0,4.360998341776256
1334,汚水,150.0,2002.0,10.426523203461988
1335,汚水,200.0,2002.0,55.60561930419602
1336,汚水,150.0,2002.0,67.14282109317884
1337,汚水,250.0,1990.0,62.985823948566654
1338,汚水,200.0,2002.0,56.77480536484131
1339,汚水,200.0,1999.0,27.820141727802717
1340,汚水,,2002.0,11.787480331191562
1341,汚水,150.0,2007.0,43.38305484794071
1342,汚水,200.0,2007.0,13.504390893687086
1343,汚水,250.0,1998.0,18.76773693460861
1344,汚水,250.0,1998.0,62.92697770518316
1345,汚水,250.0,1998.0,33.560497576946545
1346,汚水,250.0,1998.0,5.237484797747765
1347,汚水,250.0,1998.0,28.083884735951674
1348,汚水,250.0,1998.0,42.089106038442296
1349,汚水,250.0,1998.0,13.534854537553437
1350,汚水,300.0,1998.0,15.215458645638455
1351,汚水,200.0,1999.0,20.06042807185824
1352,汚水,200.0,1994.0,11.8703403718953
1353,汚水,400.0,1998.0,82.36859953473152
1354,汚水,400.0,1998.0,72.79398082014802
1355,汚水,200.0,1999.0,23.965062926497204
1356,汚水,300.0,1998.0,102.43564938201759
1357,汚水,300.0,1998.0,94.35159372087725
1358,汚水,200.0,1999.0,50.65425947415385
1359,汚水,200.0,1999.0,64.17170866676013
1360,汚水,200.0,1999.0,40.09385901735151
1361,汚水,200.0,1999.0,40.195086183653174
1362,汚水,200.0,1999.0,37.86610938709677
1363,汚水,200.0,1999.0,44.59425514903107
1364,汚水,200.0,1999.0,42.97140686030142
1365,汚水,200.0,1999.0,15.122385371838163
1366,汚水,200.0,1999.0,22.904864501970053
1367,汚水,200.0,1999.0,21.174859532885748
1368,汚水,200.0,1999.0,60.33087341859925
1369,汚水,200.0,1994.0,56.4658018082941
1370,汚水,200.0,1999.0,61.46514190344296
1371,汚水,200.0,1999.0,57.99106570542246
1372,汚水,200.0,1999.0,14.162766828793952
1373,汚水,200.0,1999.0,21.04205447382211
1374,汚水,200.0,1999.0,19.836507438821613
1375,汚水,200.0,1999.0,36.899904703251096
1376,汚水,200.0,1999.0,3.9110679169032085
1377,汚水,200.0,1999.0,9.134573279464798
1378,汚水,200.0,1999.0,40.97317011660461
1379,汚水,200.0,1999.0,54.45405171439332
1380,汚水,200.0,1999.0,59.722259252504436
1381,汚水,200.0,1999.0,4.018537696579175
1382,汚水,200.0,1999.0,42.05447557506498
1383,汚水,200.0,1999.0,28.763751397852946
1384,汚水,200.0,1999.0,51.030353231776154
1385,汚水,200.0,1999.0,41.4546110578957
1386,汚水,250.0,1991.0,22.168363251415325
1387,汚水,200.0,1999.0,51.221164381646794
1388,汚水,200.0,1999.0,5.075392728116685
1389,汚水,200.0,1999.0,39.64987276141091
1390,汚水,200.0,1999.0,4.020467813272107
1391,汚水,200.0,1999.0,27.70607336754697
1392,汚水,200.0,1999.0,31.22220777675518
1393,汚水,200.0,1999.0,5.035438976150228
1394,汚水,200.0,1999.0,56.57693852343428
1395,汚水,200.0,1999.0,54.53520949145764
1396,汚水,200.0,1999.0,6.29938904831299
1397,汚水,200.0,1999.0,23.98858529699816
1398,汚水,200.0,1999.0,23.73067157484119
1399,汚水,200.0,1999.0,31.800991271116217
1400,汚水,200.0,1999.0,51.85638106750225
1401,汚水,200.0,1999.0,5.779632499916817
1402,汚水,200.0,1999.0,25.4925014576024
1403,汚水,250.0,1989.0,28.321467234426173
1404,汚水,200.0,1999.0,21.812117075547267
1405,汚水,200.0,1999.0,5.1901680166064095
1406,汚水,200.0,1999.0,62.94198055438348
1407,汚水,200.0,1999.0,46.00447567889084
1408,汚水,200.0,1999.0,3.798314567972281
1409,汚水,200.0,1999.0,7.2455572563752995
1410,汚水,200.0,1999.0,27.963463228157757
1411,汚水,200.0,1999.0,38.37886231400792
1412,汚水,200.0,1999.0,50.79086623081628
1413,汚水,200.0,1999.0,22.289526836494424
1414,汚水,200.0,1999.0,20.345760754441937
1415,汚水,200.0,1999.0,6.723278462650719
1416,汚水,200.0,1999.0,72.38578635150373
1417,汚水,200.0,1999.0,29.61815505206722
1418,汚水,200.0,1999.0,58.216718574740305
1419,汚水,200.0,1999.0,44.61360665677233
1420,汚水,200.0,1999.0,41.998156185368536
1421,汚水,200.0,1999.0,21.04752521033985
1422,汚水,200.0,1999.0,49.888056720093324
1423,汚水,200.0,1999.0,10.668257784567684
1424,汚水,200.0,1999.0,48.9077863980282
1425,汚水,200.0,1999.0,29.666692796679108
1426,汚水,200.0,1999.0,24.04631604817017
1427,汚水,200.0,1999.0,53.899897457129185
1428,汚水,200.0,1999.0,59.90782267499804
1429,汚水,200.0,1999.0,48.040924636494886
1430,汚水,200.0,1999.0,17.926027231495237
1431,汚水,200.0,1999.0,5.9530558457065625
1432,汚水,200.0,1999.0,66.33710388279698
1433,汚水,200.0,1999.0,18.890551219984545
1434,汚水,200.0,1999.0,7.868037038392748
1435,汚水,200.0,1999.0,60.94806213342465
1436,汚水,200.0,1999.0,6.069631666366615
1437,汚水,200.0,1999.0,54.33808136165199
1438,汚水,200.0,1999.0,43.100348207232486
1439,汚水,150.0,1999.0,35.48908060610533
1440,汚水,150.0,2002.0,20.087538772797238
1441,汚水,150.0,2002.0,12.303116036705344
1442,汚水,150.0,2002.0,56.325526493427
1443,汚水,150.0,2002.0,15.64099637327121
1444,汚水,150.0,2002.0,5.731954776328158
1445,汚水,150.0,2002.0,49.55315378118319
1446,汚水,150.0,2007.0,5.79009232812958
1447,汚水,150.0,2007.0,45.040586768283006
1448,汚水,150.0,2007.0,36.704962521954116
1449,汚水,150.0,2007.0,25.7726858107188
1450,汚水,150.0,2007.0,49.424709187612244
1451,汚水,150.0,2007.0,43.71191179746162
1452,汚水,150.0,2007.0,6.275272625914008
1453,汚水,200.0,2007.0,15.484211908757896
1454,汚水,250.0,2007.0,29.1635146259874
1455,汚水,150.0,2007.0,5.385961442903663
1456,汚水,150.0,2007.0,56.2492530455762
1457,汚水,150.0,2007.0,5.593360972618054
1458,汚水,150.0,2007.0,20.845182632993414
1459,汚水,150.0,2007.0,12.40650327715942
1460,汚水,300.0,1998.0,103.41528537573933
1461,汚水,200.0,1999.0,36.81989949535273
1462,汚水,200.0,1999.0,31.155203341704215
1463,汚水,200.0,1999.0,36.300799541596874
1464,汚水,200.0,1999.0,14.064102691064553
1465,汚水,200.0,1999.0,30.100799453377146
1466,汚水,200.0,1999.0,30.111722953640715
1467,汚水,200.0,1999.0,37.629307078281485
1468,汚水,150.0,2002.0,9.522588887479747
1469,汚水,150.0,2002.0,28.62412610954984
1470,汚水,150.0,2002.0,3.724249713500311
1471,汚水,150.0,2002.0,23.64953434069068
1472,汚水,150.0,2002.0,16.57757248447355
1473,汚水,150.0,2002.0,4.233802700145804
1474,汚水,150.0,2002.0,14.189596550811695
1475,汚水,150.0,2002.0,2.1958372169749056
1476,汚水,150.0,2002.0,23.9324055036733
1477,汚水,150.0,2002.0,32.81476156205356
1478,汚水,150.0,2002.0,12.156476011458599
1479,汚水,150.0,2002.0,50.74071860103567
1480,汚水,150.0,2002.0,23.230196580867105
1481,汚水,150.0,2002.0,78.62097596557774
1482,汚水,150.0,2002.0,6.622903232392603
1483,汚水,150.0,2002.0,21.642845247431243
1484,汚水,150.0,2002.0,57.43989845300323
1485,汚水,150.0,2002.0,24.652092616701218
1486,汚水,150.0,2002.0,8.655850331067265
1487,汚水,200.0,2002.0,21.03505090070639
1488,汚水,200.0,2002.0,5.788747803724682
1489,汚水,150.0,2002.0,37.971667444151706
1490,汚水,150.0,2002.0,42.02859830690325
1491,汚水,150.0,2002.0,6.729506985443494
1492,汚水,150.0,2002.0,24.845133249500343
1493,汚水,150.0,2002.0,7.038102796584308
1494,汚水,150.0,2002.0,74.65088277885616
1495,汚水,150.0,2002.0,19.09934446812728
1496,汚水,150.0,2002.0,31.30452109439446
1497,汚水,200.0,2003.0,52.549553692130736
1498,汚水,150.0,2003.0,31.27640700296267
1499,汚水,150.0,2003.0,17.22693238405586
1500,汚水,150.0,2003.0,3.6314766902922875
1501,汚水,150.0,2003.0,11.03452933612629
1502,汚水,75.0,2003.0,96.7669881570216
1503,汚水,150.0,2003.0,18.50997859492635
1504,汚水,150.0,2002.0,53.383847863637605
1505,汚水,150.0,2002.0,37.455549924610494
1506,汚水,150.0,2002.0,43.5551112141459
1507,汚水,150.0,2002.0,40.72826231192222
1508,汚水,150.0,2002.0,39.347493308914565
1509,汚水,150.0,2002.0,40.00276234556328
1510,汚水,150.0,2002.0,10.434859774736681
1511,汚水,250.0,1989.0,19.355581785922496
1512,汚水,150.0,2002.0,24.23626349459373
1513,汚水,150.0,2002.0,49.69451505356972
1514,汚水,150.0,2002.0,54.65655961335255
1515,汚水,150.0,2002.0,16.69753275928037
1516,汚水,150.0,2002.0,54.10286382326824
1517,汚水,150.0,2002.0,31.755975996363343
1518,汚水,150.0,2002.0,27.362498720773004
1519,汚水,150.0,2002.0,27.087533068757214
1520,汚水,150.0,2002.0,59.98304163272321
1521,汚水,150.0,2002.0,100.32289325896777
1522,汚水,150.0,2002.0,25.601983299420386
1523,汚水,150.0,2002.0,38.119467783170464
1524,汚水,150.0,2003.0,33.00916764732091
1525,汚水,250.0,1993.0,46.432312435913495
1526,汚水,150.0,2003.0,86.62888158705701
1527,汚水,150.0,2003.0,33.311382866901404
1528,汚水,150.0,2003.0,38.40197069347277
1529,汚水,150.0,2003.0,3.872749479556297
1530,汚水,150.0,2003.0,21.970451485337982
1531,汚水,150.0,2003.0,17.659816496195614
1532,汚水,150.0,2003.0,5.413023817748685
1533,汚水,150.0,2003.0,51.04500514523136
1534,汚水,150.0,2003.0,30.860130505210137
1535,汚水,150.0,2003.0,50.778328097409705
1536,汚水,150.0,2012.0,33.87015912301213
1537,汚水,150.0,2012.0,40.10167158210688
1538,汚水,150.0,2003.0,11.489768753109171
1539,汚水,150.0,2003.0,31.27703396844533
17057,汚水,150.0,2009.0,5.219229129598212
17058,汚水,150.0,2009.0,5.016214614769296
17059,汚水,150.0,2009.0,10.457780410239025
17060,汚水,150.0,2009.0,5.131096903496039
17061,汚水,150.0,2009.0,10.36358300765201
17062,汚水,150.0,2009.0,23.831303877663327
17063,汚水,150.0,2009.0,3.887131883591733
17064,汚水,150.0,2009.0,25.737312079305408
17065,汚水,150.0,2009.0,10.20104741957343
17066,汚水,200.0,1993.0,16.840801056553637
17067,汚水,200.0,1993.0,3.820998433319188
17068,汚水,200.0,1993.0,31.4969286178839
17069,汚水,200.0,1993.0,10.175191928014831
17070,汚水,200.0,1993.0,38.65226524048766
17071,汚水,200.0,1993.0,39.328192915139546
17072,汚水,200.0,1993.0,7.980463664040484
