SAUID,sewer_type,length_m,mouth_share,mouth_m,near_m,middle_m
1260,汚水,28.419180238475565,0.352,10.0,10.0,8.42
1261,汚水,3.30340733793355,1.0,3.3,0.0,0.0
1262,汚水,15.547335236297965,0.643,10.0,5.55,0.0
1263,汚水,27.65883736000353,0.362,10.0,10.0,7.66
1265,汚水,22.095050421773156,0.453,10.0,10.0,2.1
1266,汚水,29.93017929269015,0.334,10.0,10.0,9.93
1267,汚水,31.360008437780426,0.319,10.0,10.0,11.36
1268,汚水,8.396429401234322,1.0,8.4,0.0,0.0
1269,汚水,52.43281075191856,0.191,10.0,10.0,32.43
1270,汚水,14.693850322849702,0.681,10.0,4.69,0.0
1271,汚水,14.356755824612122,0.697,10.0,4.36,0.0
1272,汚水,36.909078032000835,0.271,10.0,10.0,16.91
1273,汚水,40.097737596974035,0.249,10.0,10.0,20.1
1274,汚水,5.786622524889327,1.0,5.79,0.0,0.0
1275,汚水,35.4738286488246,0.282,10.0,10.0,15.47
1276,汚水,37.407929009000284,0.267,10.0,10.0,17.41
1277,汚水,15.674004013692594,0.638,10.0,5.67,0.0
1278,汚水,12.264507316497687,0.815,10.0,2.26,0.0
1279,汚水,14.752294432763204,0.678,10.0,4.75,0.0
1280,汚水,26.87374705441748,0.372,10.0,10.0,6.87
1281,汚水,13.76329075172353,0.727,10.0,3.76,0.0
1282,汚水,31.806108223357977,0.314,10.0,10.0,11.81
1283,汚水,48.157346628268336,0.208,10.0,10.0,28.16
1284,汚水,7.796473656257264,1.0,7.8,0.0,0.0
1285,汚水,14.105672888103443,0.709,10.0,4.11,0.0
1286,汚水,48.53601919791841,0.206,10.0,10.0,28.54
1287,汚水,18.255153634335205,0.548,10.0,8.26,0.0
1288,汚水,33.108853606853515,0.302,10.0,10.0,13.11
1289,汚水,11.760633699853011,0.85,10.0,1.76,0.0
1290,汚水,29.082716547848012,0.344,10.0,10.0,9.08
1292,汚水,48.68575746332156,0.205,10.0,10.0,28.69
1293,汚水,9.032488182130503,1.0,9.03,0.0,0.0
1294,汚水,29.644356304417986,0.337,10.0,10.0,9.64
1295,汚水,18.19526908007529,0.55,10.0,8.2,0.0
1296,汚水,25.180134979583247,0.397,10.0,10.0,5.18
1299,汚水,8.916034626278023,1.0,8.92,0.0,0.0
1300,汚水,46.10996612817802,0.217,10.0,10.0,26.11
1301,汚水,30.39879047038745,0.329,10.0,10.0,10.4
1302,汚水,34.52863144977141,0.29,10.0,10.0,14.53
1303,汚水,35.62737679877041,0.281,10.0,10.0,15.63
1304,汚水,45.18504620095205,0.221,10.0,10.0,25.19
1305,汚水,4.593165612549636,1.0,4.59,0.0,0.0
1306,汚水,26.5933071039968,0.376,10.0,10.0,6.59
1307,汚水,26.93163808361734,0.371,10.0,10.0,6.93
1308,汚水,27.010985684140827,0.37,10.0,10.0,7.01
1309,汚水,30.521097172462497,0.328,10.0,10.0,10.52
1310,汚水,13.674185948151399,0.731,10.0,3.67,0.0
1311,汚水,48.85410009511172,0.205,10.0,10.0,28.85
1312,汚水,28.160283994263896,0.355,10.0,10.0,8.16
1313,汚水,7.234341228549886,1.0,7.23,0.0,0.0
1314,汚水,20.094995848673214,0.498,10.0,10.0,0.09
1315,汚水,30.727883386594172,0.325,10.0,10.0,10.73
1316,汚水,37.506174151231534,0.267,10.0,10.0,17.51
1317,汚水,14.554810097316262,0.687,10.0,4.55,0.0
1318,汚水,9.33967720942694,1.0,9.34,0.0,0.0
1319,汚水,6.252903171454452,1.0,6.25,0.0,0.0
1320,汚水,23.21623126999667,0.431,10.0,10.0,3.22
1321,汚水,5.812109618066023,1.0,5.81,0.0,0.0
1322,汚水,19.275249064118558,0.519,10.0,9.28,0.0
1323,汚水,19.218262162507827,0.52,10.0,9.22,0.0
1324,汚水,11.366992355090526,0.88,10.0,1.37,0.0
1325,汚水,3.077329203414944,1.0,3.08,0.0,0.0
1326,汚水,5.524091490851078,1.0,5.52,0.0,0.0
1327,汚水,7.461807246829982,1.0,7.46,0.0,0.0
1328,汚水,27.46600121816961,0.364,10.0,10.0,7.47
1329,汚水,17.372305504502986,0.576,10.0,7.37,0.0
1330,汚水,9.254643418517983,1.0,9.25,0.0,0.0
1333,汚水,4.360998341776256,1.0,4.36,0.0,0.0
1334,汚水,10.426523203461988,0.959,10.0,0.43,0.0
1335,汚水,55.60561930419602,0.18,10.0,10.0,35.61
1336,汚水,67.14282109317884,0.149,10.0,10.0,47.14
1337,汚水,62.985823948566654,0.159,10.0,10.0,42.99
1338,汚水,56.77480536484131,0.176,10.0,10.0,36.77
1339,汚水,27.820141727802717,0.359,10.0,10.0,7.82
1340,汚水,11.787480331191562,0.848,10.0,1.79,0.0
1341,汚水,43.38305484794071,0.231,10.0,10.0,23.38
1342,汚水,13.504390893687086,0.74,10.0,3.5,0.0
1343,汚水,18.76773693460861,0.533,10.0,8.77,0.0
1344,汚水,62.92697770518316,0.159,10.0,10.0,42.93
1345,汚水,33.560497576946545,0.298,10.0,10.0,13.56
1346,汚水,5.237484797747765,1.0,5.24,0.0,0.0
1347,汚水,28.083884735951674,0.356,10.0,10.0,8.08
1348,汚水,42.089106038442296,0.238,10.0,10.0,22.09
1349,汚水,13.534854537553437,0.739,10.0,3.53,0.0
1350,汚水,15.215458645638455,0.657,10.0,5.22,0.0
1351,汚水,20.06042807185824,0.498,10.0,10.0,0.06
1352,汚水,11.8703403718953,0.842,10.0,1.87,0.0
1353,汚水,82.36859953473152,0.121,10.0,10.0,62.37
1354,汚水,72.79398082014802,0.137,10.0,10.0,52.79
1355,汚水,23.965062926497204,0.417,10.0,10.0,3.97
1356,汚水,102.43564938201759,0.098,10.0,10.0,82.44
1357,汚水,94.35159372087725,0.106,10.0,10.0,74.35
1358,汚水,50.65425947415385,0.197,10.0,10.0,30.65
1359,汚水,64.17170866676013,0.156,10.0,10.0,44.17
1360,汚水,40.09385901735151,0.249,10.0,10.0,20.09
1361,汚水,40.195086183653174,0.249,10.0,10.0,20.2
1362,汚水,37.86610938709677,0.264,10.0,10.0,17.87
1363,汚水,44.59425514903107,0.224,10.0,10.0,24.59
1364,汚水,42.97140686030142,0.233,10.0,10.0,22.97
1365,汚水,15.122385371838163,0.661,10.0,5.12,0.0
1366,汚水,22.904864501970053,0.437,10.0,10.0,2.9
1367,汚水,21.174859532885748,0.472,10.0,10.0,1.17
1368,汚水,60.33087341859925,0.166,10.0,10.0,40.33
1369,汚水,56.4658018082941,0.177,10.0,10.0,36.47
1370,汚水,61.46514190344296,0.163,10.0,10.0,41.47
1371,汚水,57.99106570542246,0.172,10.0,10.0,37.99
1372,汚水,14.162766828793952,0.706,10.0,4.16,0.0
1373,汚水,21.04205447382211,0.475,10.0,10.0,1.04
1374,汚水,19.836507438821613,0.504,10.0,9.84,0.0
1375,汚水,36.899904703251096,0.271,10.0,10.0,16.9
1376,汚水,3.9110679169032085,1.0,3.91,0.0,0.0
1377,汚水,9.134573279464798,1.0,9.13,0.0,0.0
1378,汚水,40.97317011660461,0.244,10.0,10.0,20.97
1379,汚水,54.45405171439332,0.184,10.0,10.0,34.45
1380,汚水,59.722259252504436,0.167,10.0,10.0,39.72
1381,汚水,4.018537696579175,1.0,4.02,0.0,0.0
1382,汚水,42.05447557506498,0.238,10.0,10.0,22.05
1383,汚水,28.763751397852946,0.348,10.0,10.0,8.76
1384,汚水,51.030353231776154,0.196,10.0,10.0,31.03
1385,汚水,41.4546110578957,0.241,10.0,10.0,21.45
1386,汚水,22.168363251415325,0.451,10.0,10.0,2.17
1387,汚水,51.221164381646794,0.195,10.0,10.0,31.22
1388,汚水,5.075392728116685,1.0,5.08,0.0,0.0
1389,汚水,39.64987276141091,0.252,10.0,10.0,19.65
1390,汚水,4.020467813272107,1.0,4.02,0.0,0.0
1391,汚水,27.70607336754697,0.361,10.0,10.0,7.71
1392,汚水,31.22220777675518,0.32,10.0,10.0,11.22
1393,汚水,5.035438976150228,1.0,5.04,0.0,0.0
1394,汚水,56.57693852343428,0.177,10.0,10.0,36.58
1395,汚水,54.53520949145764,0.183,10.0,10.0,34.54
1396,汚水,6.29938904831299,1.0,6.3,0.0,0.0
1397,汚水,23.98858529699816,0.417,10.0,10.0,3.99
1398,汚水,23.73067157484119,0.421,10.0,10.0,3.73
1399,汚水,31.800991271116217,0.314,10.0,10.0,11.8
1400,汚水,51.85638106750225,0.193,10.0,10.0,31.86
1401,汚水,5.779632499916817,1.0,5.78,0.0,0.0
1402,汚水,25.4925014576024,0.392,10.0,10.0,5.49
1403,汚水,28.321467234426173,0.353,10.0,10.0,8.32
1404,汚水,21.812117075547267,0.458,10.0,10.0,1.81
1405,汚水,5.1901680166064095,1.0,5.19,0.0,0.0
1406,汚水,62.94198055438348,0.159,10.0,10.0,42.94
1407,汚水,46.00447567889084,0.217,10.0,10.0,26.0
1408,汚水,3.798314567972281,1.0,3.8,0.0,0.0
1409,汚水,7.2455572563752995,1.0,7.25,0.0,0.0
1410,汚水,27.963463228157757,0.358,10.0,10.0,7.96
1411,汚水,38.37886231400792,0.261,10.0,10.0,18.38
1412,汚水,50.79086623081628,0.197,10.0,10.0,30.79
1413,汚水,22.289526836494424,0.449,10.0,10.0,2.29
1414,汚水,20.345760754441937,0.492,10.0,10.0,0.35
1415,汚水,6.723278462650719,1.0,6.72,0.0,0.0
1416,汚水,72.38578635150373,0.138,10.0,10.0,52.39
1417,汚水,29.61815505206722,0.338,10.0,10.0,9.62
1418,汚水,58.216718574740305,0.172,10.0,10.0,38.22
1419,汚水,44.61360665677233,0.224,10.0,10.0,24.61
1420,汚水,41.998156185368536,0.238,10.0,10.0,22.0
1421,汚水,21.04752521033985,0.475,10.0,10.0,1.05
1422,汚水,49.888056720093324,0.2,10.0,10.0,29.89
1423,汚水,10.668257784567684,0.937,10.0,0.67,0.0
1424,汚水,48.9077863980282,0.204,10.0,10.0,28.91
1425,汚水,29.666692796679108,0.337,10.0,10.0,9.67
1426,汚水,24.04631604817017,0.416,10.0,10.0,4.05
1427,汚水,53.899897457129185,0.186,10.0,10.0,33.9
1428,汚水,59.90782267499804,0.167,10.0,10.0,39.91
1429,汚水,48.040924636494886,0.208,10.0,10.0,28.04
1430,汚水,17.926027231495237,0.558,10.0,7.93,0.0
1431,汚水,5.9530558457065625,1.0,5.95,0.0,0.0
1432,汚水,66.33710388279698,0.151,10.0,10.0,46.34
1433,汚水,18.890551219984545,0.529,10.0,8.89,0.0
1434,汚水,7.868037038392748,1.0,7.87,0.0,0.0
1435,汚水,60.94806213342465,0.164,10.0,10.0,40.95
1436,汚水,6.069631666366615,1.0,6.07,0.0,0.0
1437,汚水,54.33808136165199,0.184,10.0,10.0,34.34
1438,汚水,43.100348207232486,0.232,10.0,10.0,23.1
1439,汚水,35.48908060610533,0.282,10.0,10.0,15.49
1440,汚水,20.087538772797238,0.498,10.0,10.0,0.09
1441,汚水,12.303116036705344,0.813,10.0,2.3,0.0
1442,汚水,56.325526493427,0.178,10.0,10.0,36.33
1443,汚水,15.64099637327121,0.639,10.0,5.64,0.0
1444,汚水,5.731954776328158,1.0,5.73,0.0,0.0
1445,汚水,49.55315378118319,0.202,10.0,10.0,29.55
1446,汚水,5.79009232812958,1.0,5.79,0.0,0.0
1447,汚水,45.040586768283006,0.222,10.0,10.0,25.04
1448,汚水,36.704962521954116,0.272,10.0,10.0,16.7
1449,汚水,25.7726858107188,0.388,10.0,10.0,5.77
1450,汚水,49.424709187612244,0.202,10.0,10.0,29.42
1451,汚水,43.71191179746162,0.229,10.0,10.0,23.71
1452,汚水,6.275272625914008,1.0,6.28,0.0,0.0
1453,汚水,15.484211908757896,0.646,10.0,5.48,0.0
1454,汚水,29.1635146259874,0.343,10.0,10.0,9.16
1455,汚水,5.385961442903663,1.0,5.39,0.0,0.0
1456,汚水,56.2492530455762,0.178,10.0,10.0,36.25
1457,汚水,5.593360972618054,1.0,5.59,0.0,0.0
1458,汚水,20.845182632993414,0.48,10.0,10.0,0.85
1459,汚水,12.40650327715942,0.806,10.0,2.41,0.0
1460,汚水,103.41528537573933,0.097,10.0,10.0,83.42
1461,汚水,36.81989949535273,0.272,10.0,10.0,16.82
1462,汚水,31.155203341704215,0.321,10.0,10.0,11.16
1463,汚水,36.300799541596874,0.275,10.0,10.0,16.3
1464,汚水,14.064102691064553,0.711,10.0,4.06,0.0
1465,汚水,30.100799453377146,0.332,10.0,10.0,10.1
1466,汚水,30.111722953640715,0.332,10.0,10.0,10.11
1467,汚水,37.629307078281485,0.266,10.0,10.0,17.63
1468,汚水,9.522588887479747,1.0,9.52,0.0,0.0
1469,汚水,28.62412610954984,0.349,10.0,10.0,8.62
1470,汚水,3.724249713500311,1.0,3.72,0.0,0.0
1471,汚水,23.64953434069068,0.423,10.0,10.0,3.65
1472,汚水,16.57757248447355,0.603,10.0,6.58,0.0
1473,汚水,4.233802700145804,1.0,4.23,0.0,0.0
1474,汚水,14.189596550811695,0.705,10.0,4.19,0.0
1475,汚水,2.1958372169749056,1.0,2.2,0.0,0.0
1476,汚水,23.9324055036733,0.418,10.0,10.0,3.93
1477,汚水,32.81476156205356,0.305,10.0,10.0,12.81
1478,汚水,12.156476011458599,0.823,10.0,2.16,0.0
1479,汚水,50.74071860103567,0.197,10.0,10.0,30.74
1480,汚水,23.230196580867105,0.43,10.0,10.0,3.23
1481,汚水,78.62097596557774,0.127,10.0,10.0,58.62
1482,汚水,6.622903232392603,1.0,6.62,0.0,0.0
1483,汚水,21.642845247431243,0.462,10.0,10.0,1.64
1484,汚水,57.43989845300323,0.174,10.0,10.0,37.44
1485,汚水,24.652092616701218,0.406,10.0,10.0,4.65
1486,汚水,8.655850331067265,1.0,8.66,0.0,0.0
1487,汚水,21.03505090070639,0.475,10.0,10.0,1.04
1488,汚水,5.788747803724682,1.0,5.79,0.0,0.0
1489,汚水,37.971667444151706,0.263,10.0,10.0,17.97
1490,汚水,42.02859830690325,0.238,10.0,10.0,22.03
1491,汚水,6.729506985443494,1.0,6.73,0.0,0.0
1492,汚水,24.845133249500343,0.402,10.0,10.0,4.85
1493,汚水,7.038102796584308,1.0,7.04,0.0,0.0
1494,汚水,74.65088277885616,0.134,10.0,10.0,54.65
1495,汚水,19.09934446812728,0.524,10.0,9.1,0.0
1496,汚水,31.30452109439446,0.319,10.0,10.0,11.3
1497,汚水,52.549553692130736,0.19,10.0,10.0,32.55
1498,汚水,31.27640700296267,0.32,10.0,10.0,11.28
1499,汚水,17.22693238405586,0.58,10.0,7.23,0.0
1500,汚水,3.6314766902922875,1.0,3.63,0.0,0.0
1501,汚水,11.03452933612629,0.906,10.0,1.03,0.0
1502,汚水,96.7669881570216,0.103,10.0,10.0,76.77
1503,汚水,18.50997859492635,0.54,10.0,8.51,0.0
1504,汚水,53.383847863637605,0.187,10.0,10.0,33.38
1505,汚水,37.455549924610494,0.267,10.0,10.0,17.46
1506,汚水,43.5551112141459,0.23,10.0,10.0,23.56
1507,汚水,40.72826231192222,0.246,10.0,10.0,20.73
1508,汚水,39.347493308914565,0.254,10.0,10.0,19.35
1509,汚水,40.00276234556328,0.25,10.0,10.0,20.0
1510,汚水,10.434859774736681,0.958,10.0,0.43,0.0
1511,汚水,19.355581785922496,0.517,10.0,9.36,0.0
1512,汚水,24.23626349459373,0.413,10.0,10.0,4.24
1513,汚水,49.69451505356972,0.201,10.0,10.0,29.69
1514,汚水,54.65655961335255,0.183,10.0,10.0,34.66
1515,汚水,16.69753275928037,0.599,10.0,6.7,0.0
1516,汚水,54.10286382326824,0.185,10.0,10.0,34.1
1517,汚水,31.755975996363343,0.315,10.0,10.0,11.76
1518,汚水,27.362498720773004,0.365,10.0,10.0,7.36
1519,汚水,27.087533068757214,0.369,10.0,10.0,7.09
1520,汚水,59.98304163272321,0.167,10.0,10.0,39.98
1521,汚水,100.32289325896777,0.1,10.0,10.0,80.32
1522,汚水,25.601983299420386,0.391,10.0,10.0,5.6
1523,汚水,38.119467783170464,0.262,10.0,10.0,18.12
1524,汚水,33.00916764732091,0.303,10.0,10.0,13.01
1525,汚水,46.432312435913495,0.215,10.0,10.0,26.43
1526,汚水,86.62888158705701,0.115,10.0,10.0,66.63
1527,汚水,33.311382866901404,0.3,10.0,10.0,13.31
1528,汚水,38.40197069347277,0.26,10.0,10.0,18.4
1529,汚水,3.872749479556297,1.0,3.87,0.0,0.0
1530,汚水,21.970451485337982,0.455,10.0,10.0,1.97
1531,汚水,17.659816496195614,0.566,10.0,7.66,0.0
1532,汚水,5.413023817748685,1.0,5.41,0.0,0.0
1533,汚水,51.04500514523136,0.196,10.0,10.0,31.05
1534,汚水,30.860130505210137,0.324,10.0,10.0,10.86
1535,汚水,50.778328097409705,0.197,10.0,10.0,30.78
1536,汚水,33.87015912301213,0.295,10.0,10.0,13.87
1537,汚水,40.10167158210688,0.249,10.0,10.0,20.1
1538,汚水,11.489768753109171,0.87,10.0,1.49,0.0
1539,汚水,31.27703396844533,0.32,10.0,10.0,11.28
17057,汚水,5.219229129598212,1.0,5.22,0.0,0.0
17058,汚水,5.016214614769296,1.0,5.02,0.0,0.0
17059,汚水,10.457780410239025,0.956,10.0,0.46,0.0
17060,汚水,5.131096903496039,1.0,5.13,0.0,0.0
17061,汚水,10.36358300765201,0.965,10.0,0.36,0.0
17062,汚水,23.831303877663327,0.42,10.0,10.0,3.83
17063,汚水,3.887131883591733,1.0,3.89,0.0,0.0
17064,汚水,25.737312079305408,0.389,10.0,10.0,5.74
17065,汚水,10.20104741957343,0.98,10.0,0.2,0.0
17066,汚水,16.840801056553637,0.594,10.0,6.84,0.0
17067,汚水,3.820998433319188,1.0,3.82,0.0,0.0
17068,汚水,31.4969286178839,0.317,10.0,10.0,11.5
17069,汚水,10.175191928014831,0.983,10.0,0.18,0.0
17070,汚水,38.65226524048766,0.259,10.0,10.0,18.65
17071,汚水,39.328192915139546,0.254,10.0,10.0,19.33
17072,汚水,7.980463664040484,1.0,7.98,0.0,0.0
17073,汚水,61.71473434092571,0.162,10.0,10.0,41.71
17074,汚水,33.04048659997039,0.303,10.0,10.0,13.04
17076,汚水,49.10356167134744,0.204,10.0,10.0,29.1
17077,汚水,5.665140808947078,1.0,5.67,0.0,0.0
17078,汚水,22.884923602745157,0.437,10.0,10.0,2.88
17079,汚水,16.380982356220215,0.61,10.0,6.38,0.0
17080,汚水,27.473137509043383,0.364,10.0,10.0,7.47
17081,汚水,8.520862022279262,1.0,8.52,0.0,0.0
17082,汚水,6.9883918058894245,1.0,6.99,0.0,0.0
17083,汚水,26.50690882617072,0.377,10.0,10.0,6.51
17084,汚水,7.5996872561783935,1.0,7.6,0.0,0.0
17085,汚水,16.91533532141997,0.591,10.0,6.92,0.0
17086,汚水,22.29499735346053,0.449,10.0,10.0,2.29
17087,汚水,20.019952616661953,0.5,10.0,10.0,0.02
17088,汚水,23.070823494300928,0.433,10.0,10.0,3.07
17090,汚水,26.03680031787736,0.384,10.0,10.0,6.04
17091,汚水,18.39099095106244,0.544,10.0,8.39,0.0
17092,汚水,25.436477322987734,0.393,10.0,10.0,5.44
17093,汚水,13.988253272709724,0.715,10.0,3.99,0.0
17094,汚水,27.35045668146134,0.366,10.0,10.0,7.35
17095,汚水,4.845768511763118,1.0,4.85,0.0,0.0
17096,汚水,12.950065357120275,0.772,10.0,2.95,0.0
17097,汚水,6.952385652491451,1.0,6.95,0.0,0.0
17098,汚水,29.698823679390973,0.337,10.0,10.0,9.7
17099,汚水,5.27008972243887,1.0,5.27,0.0,0.0
17100,汚水,16.44068864373729,0.608,10.0,6.44,0.0
17101,汚水,33.5043488698473,0.298,10.0,10.0,13.5
17102,汚水,20.15971570509709,0.496,10.0,10.0,0.16
17103,汚水,10.903640442801093,0.917,10.0,0.9,0.0
17104,汚水,27.404967848076637,0.365,10.0,10.0,7.4
17105,汚水,36.83556624044024,0.271,10.0,10.0,16.84
17106,汚水,15.925775041852793,0.628,10.0,5.93,0.0
17107,汚水,37.09355057906025,0.27,10.0,10.0,17.09
17108,汚水,10.101038249699508,0.99,10.0,0.1,0.0
17109,汚水,11.391974250355764,0.878,10.0,1.39,0.0
17110,汚水,11.615299336437305,0.861,10.0,1.62,0.0
17111,汚水,37.53901835874264,0.266,10.0,10.0,17.54
17112,汚水,70.49362372387726,0.142,10.0,10.0,50.49
17113,汚水,40.33908194193153,0.248,10.0,10.0,20.34
17114,汚水,41.17839419195144,0.243,10.0,10.0,21.18
17115,汚水,8.44631197111205,1.0,8.45,0.0,0.0
17116,汚水,5.539181052752333,1.0,5.54,0.0,0.0
17117,汚水,35.53609647201458,0.281,10.0,10.0,15.54
17118,汚水,34.664039806317504,0.288,10.0,10.0,14.66
17119,汚水,15.143499706118854,0.66,10.0,5.14,0.0
17120,汚水,23.582998225697928,0.424,10.0,10.0,3.58
17121,汚水,15.4510261271409,0.647,10.0,5.45,0.0
17122,汚水,8.603663850756208,1.0,8.6,0.0,0.0
17123,汚水,20.1642110406383,0.496,10.0,10.0,0.16
17124,汚水,31.79565026781468,0.315,10.0,10.0,11.8
17125,汚水,26.015248944208825,0.384,10.0,10.0,6.02
17126,汚水,20.717463667127866,0.483,10.0,10.0,0.72
17127,汚水,42.844580866727306,0.233,10.0,10.0,22.84
17128,汚水,10.241322545295718,0.976,10.0,0.24,0.0
17129,汚水,32.59007787518425,0.307,10.0,10.0,12.59
17130,汚水,13.96559527067474,0.716,10.0,3.97,0.0
17131,汚水,13.36744756381886,0.748,10.0,3.37,0.0
17132,汚水,6.465079759560464,1.0,6.47,0.0,0.0
17133,汚水,15.486167966137868,0.646,10.0,5.49,0.0
17134,汚水,4.081286221533383,1.0,4.08,0.0,0.0
17135,汚水,4.40094085859333,1.0,4.4,0.0,0.0
17136,汚水,26.295100438102406,0.38,10.0,10.0,6.3
17137,汚水,20.870036960937473,0.479,10.0,10.0,0.87
17138,汚水,18.946465529836452,0.528,10.0,8.95,0.0
17139,汚水,21.135892751313605,0.473,10.0,10.0,1.14
17142,汚水,10.865261608740637,0.92,10.0,0.87,0.0
17143,汚水,47.60319256476758,0.21,10.0,10.0,27.6
17144,汚水,33.29841206272281,0.3,10.0,10.0,13.3
17145,汚水,19.800104826304192,0.505,10.0,9.8,0.0
17146,汚水,14.592861609686475,0.685,10.0,4.59,0.0
17147,汚水,18.649213052600402,0.536,10.0,8.65,0.0
17148,汚水,26.030128830110414,0.384,10.0,10.0,6.03
17149,汚水,11.359150398936663,0.88,10.0,1.36,0.0
17150,汚水,25.582840207545136,0.391,10.0,10.0,5.58
17151,汚水,31.057966540188723,0.322,10.0,10.0,11.06
17152,汚水,23.394719560113092,0.427,10.0,10.0,3.39
17153,汚水,4.662558241227309,1.0,4.66,0.0,0.0
17154,汚水,57.12719907452288,0.175,10.0,10.0,37.13
17155,汚水,25.001515166413284,0.4,10.0,10.0,5.0
17157,汚水,44.68898738623688,0.224,10.0,10.0,24.69
17158,汚水,45.49726863910385,0.22,10.0,10.0,25.5
17159,汚水,2.851758710593325,1.0,2.85,0.0,0.0
17160,汚水,34.69284286754252,0.288,10.0,10.0,14.69
17161,汚水,28.27061916254893,0.354,10.0,10.0,8.27
17162,汚水,26.191596350516303,0.382,10.0,10.0,6.19
17163,汚水,37.85130717193361,0.264,10.0,10.0,17.85
17164,汚水,38.12968743561333,0.262,10.0,10.0,18.13
17165,汚水,4.964687129749411,1.0,4.96,0.0,0.0
17166,汚水,3.7584249304570108,1.0,3.76,0.0,0.0
17167,汚水,39.68406744606685,0.252,10.0,10.0,19.68
17168,汚水,63.97932866542211,0.156,10.0,10.0,43.98
17169,汚水,5.5770807010536565,1.0,5.58,0.0,0.0
17170,汚水,21.854672265925686,0.458,10.0,10.0,1.85
17171,汚水,16.83875109777868,0.594,10.0,6.84,0.0
17172,汚水,5.428035360371421,1.0,5.43,0.0,0.0
17173,汚水,60.163948120253245,0.166,10.0,10.0,40.16
17174,汚水,8.285963526090242,1.0,8.29,0.0,0.0
17175,汚水,14.895932145147277,0.671,10.0,4.9,0.0
17176,汚水,55.87676950566638,0.179,10.0,10.0,35.88
17177,汚水,34.58248166121739,0.289,10.0,10.0,14.58
17178,汚水,63.977116127281164,0.156,10.0,10.0,43.98
17180,汚水,16.945238254183476,0.59,10.0,6.95,0.0
17181,汚水,32.919785079222926,0.304,10.0,10.0,12.92
17182,汚水,31.910133508444552,0.313,10.0,10.0,11.91
17184,汚水,7.102839770227332,1.0,7.1,0.0,0.0
17185,汚水,28.727748057610835,0.348,10.0,10.0,8.73
17186,汚水,41.643355120968934,0.24,10.0,10.0,21.64
17187,汚水,28.75018671413081,0.348,10.0,10.0,8.75
17188,汚水,41.70789661328102,0.24,10.0,10.0,21.71
17189,汚水,17.11643583979999,0.584,10.0,7.12,0.0
17190,汚水,11.96425612036375,0.836,10.0,1.96,0.0
17191,汚水,17.49362492769366,0.572,10.0,7.49,0.0
17192,汚水,4.692788548236464,1.0,4.69,0.0,0.0
17193,汚水,15.925210518229932,0.628,10.0,5.93,0.0
17194,汚水,3.0817903473292407,1.0,3.08,0.0,0.0
17195,汚水,15.688811996105771,0.637,10.0,5.69,0.0
17196,汚水,4.981021967140249,1.0,4.98,0.0,0.0
17197,汚水,57.62374661056362,0.174,10.0,10.0,37.62
17198,汚水,62.17374005463751,0.161,10.0,10.0,42.17
17199,汚水,51.3846905265191,0.195,10.0,10.0,31.38
17200,汚水,21.6346108591069,0.462,10.0,10.0,1.63
17201,汚水,24.824030850642327,0.403,10.0,10.0,4.82
17202,汚水,50.52512421701205,0.198,10.0,10.0,30.53
17203,汚水,76.70944814968172,0.13,10.0,10.0,56.71
17204,汚水,60.05394910741928,0.167,10.0,10.0,40.05
17205,汚水,61.01727618367611,0.164,10.0,10.0,41.02
17206,汚水,57.846256252477716,0.173,10.0,10.0,37.85
17207,汚水,60.585152673862275,0.165,10.0,10.0,40.59
17208,汚水,68.9507583561614,0.145,10.0,10.0,48.95
17209,汚水,74.84911369886147,0.134,10.0,10.0,54.85
17210,汚水,63.84139960630733,0.157,10.0,10.0,43.84
17211,汚水,61.049082602575986,0.164,10.0,10.0,41.05
17212,汚水,51.42422598392652,0.194,10.0,10.0,31.42
17213,汚水,58.2621298875872,0.172,10.0,10.0,38.26
17214,汚水,57.86548668208203,0.173,10.0,10.0,37.87
17215,汚水,21.396754102770792,0.467,10.0,10.0,1.4
17216,汚水,25.415339675861745,0.393,10.0,10.0,5.42
17217,汚水,46.26122781171996,0.216,10.0,10.0,26.26
17218,汚水,48.431936611467556,0.206,10.0,10.0,28.43
17219,汚水,52.03685892329567,0.192,10.0,10.0,32.04
17220,汚水,52.17750262735116,0.192,10.0,10.0,32.18
17221,汚水,40.88610412682872,0.245,10.0,10.0,20.89
17222,汚水,44.30570748987172,0.226,10.0,10.0,24.31
17223,汚水,50.397110876804035,0.198,10.0,10.0,30.4
17224,汚水,29.603008779903902,0.338,10.0,10.0,9.6
17225,汚水,29.134574459865416,0.343,10.0,10.0,9.13
17226,汚水,30.945528371080805,0.323,10.0,10.0,10.95
17227,汚水,59.941758290273945,0.167,10.0,10.0,39.94
17228,汚水,27.444793108940747,0.364,10.0,10.0,7.44
17229,汚水,24.896631562709185,0.402,10.0,10.0,4.9
17230,汚水,23.909551347896926,0.418,10.0,10.0,3.91
17231,汚水,46.448540571713096,0.215,10.0,10.0,26.45
17232,汚水,38.79062406903732,0.258,10.0,10.0,18.79
17233,汚水,69.98844771661307,0.143,10.0,10.0,49.99
17234,汚水,46.13532380765466,0.217,10.0,10.0,26.14
17235,汚水,41.57803382385698,0.241,10.0,10.0,21.58
17236,汚水,41.41124012624333,0.241,10.0,10.0,21.41
17237,汚水,51.50968590835455,0.194,10.0,10.0,31.51
17238,汚水,43.74099443809505,0.229,10.0,10.0,23.74
17239,汚水,44.43052453183773,0.225,10.0,10.0,24.43
